,Date,Iron_Price,Silver_Price,Gold_Price,Copper_Price,S&P_GSCI_Price,ID,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
15343,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10001,Alfred Cove,765000,4,2,6154,Perth
15344,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10079,Bentley,500000,4,2,6102,Perth
15345,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10100,Melville,400000,2,1,6156,Perth
15346,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10109,Melville,705000,4,2,6156,Perth
15347,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10149,Queens Park,480000,4,2,6107,Perth
15348,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10270,Osborne Park,492000,3,2,6017,Perth
15349,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10333,Menora,980000,3,2,6050,Perth
15350,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10462,Maddington,360000,4,2,6109,Perth
15351,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10486,Gwelup,755000,4,2,6018,Perth
15352,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10651,Seville Grove,380000,4,2,6112,Perth
15353,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10696,Safety Bay,410000,4,2,6169,Perth
15354,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10720,Parmelia,345000,4,2,6167,Perth
15355,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10733,Kallaroo,860000,4,2,6025,Perth
15356,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",10777,Mirrabooka,470000,4,2,6061,Perth
15357,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11024,Karnup,390000,4,2,6176,Perth
15358,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11151,Jane Brook,450000,3,2,6056,Perth
15359,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11201,Bateman,660000,5,2,6150,Perth
15360,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11275,Tuart Hill,730000,3,2,6060,Perth
15361,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11313,Wattle Grove,430000,4,2,6107,Perth
15362,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11407,Two Rocks,295000,3,1,6037,Perth
15363,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11448,Bedford,475000,3,1,6052,Perth
15364,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11477,Wattle Grove,650000,5,3,6107,Perth
15365,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11506,Atwell,520000,4,2,6164,Perth
15366,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11544,Willagee,530000,3,2,6156,Perth
15367,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11580,Southern River,660000,5,3,6110,Perth
15368,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11921,Champion Lakes,300000,3,2,6111,Perth
15369,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11981,South Lake,526000,4,2,6164,Perth
15370,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",11995,East Cannington,607000,3,2,6107,Perth
15371,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12238,The Vines,915000,4,2,6069,Perth
15372,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12324,Banksia Grove,421000,4,2,6031,Perth
15373,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12391,Brabham,415000,3,2,6055,Perth
15374,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12518,Currambine,539000,4,2,6028,Perth
15375,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12551,Wungong,660000,6,3,6112,Perth
15376,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12578,Salter Point,2100000,5,2,6152,Perth
15377,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12637,Langford,340000,4,2,6147,Perth
15378,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12679,City Beach,1580000,5,3,6015,Perth
15379,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12784,Alexander Heights,380000,4,1,6064,Perth
15380,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12830,Shoalwater,540000,4,2,6169,Perth
15381,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",12895,Stirling,1040000,4,3,6021,Perth
15382,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13100,Churchlands,1315000,3,2,6018,Perth
15383,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13110,Swanbourne,1140000,3,2,6010,Perth
15384,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13154,Seville Grove,350000,4,2,6112,Perth
15385,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13295,Carmel,597500,4,2,6076,Perth
15386,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13331,Inglewood,870000,3,2,6052,Perth
15387,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13356,Manning,730000,5,3,6152,Perth
15388,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13391,Currambine,520000,3,2,6028,Perth
15389,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13462,Carramar,1150000,5,3,6031,Perth
15390,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13481,Carramar,432000,4,2,6031,Perth
15391,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13491,Craigie,475000,4,1,6025,Perth
15392,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13583,Hocking,565000,4,2,6065,Perth
15393,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13617,Redcliffe,350000,4,2,6104,Perth
15394,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13699,Ferndale,371000,3,1,6148,Perth
15395,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",13784,Ocean Reef,920000,5,3,6027,Perth
15396,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14070,Mosman Park,1575000,5,3,6012,Perth
15397,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14298,Ferndale,463000,4,2,6148,Perth
15398,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14397,Girrawheen,283000,2,2,6064,Perth
15399,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14672,Bibra Lake,615000,4,2,6163,Perth
15400,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14729,Woodvale,854000,5,2,6026,Perth
15401,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14794,Mahogany Creek,622000,4,3,6072,Perth
15402,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14808,Floreat,870000,3,2,6014,Perth
15403,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14824,Bullsbrook,740000,4,2,6084,Perth
15404,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14833,Banksia Grove,337000,3,2,6031,Perth
15405,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14916,Lesmurdie,490000,4,1,6076,Perth
15406,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",14966,Manning,920000,4,2,6152,Perth
15407,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15024,East Cannington,385000,3,2,6107,Perth
15408,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15049,Carine,880000,5,4,6020,Perth
15409,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15062,Atwell,535000,4,2,6164,Perth
15410,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15066,Madeley,670000,4,2,6065,Perth
15411,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15135,Two Rocks,756000,5,2,6037,Perth
15412,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15216,Karnup,435000,4,2,6176,Perth
15413,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15448,Two Rocks,315000,3,1,6037,Perth
15414,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15495,Redcliffe,447500,4,2,6104,Perth
15415,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15530,Redcliffe,468000,4,2,6104,Perth
15416,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15710,Mount Hawthorn,780000,3,1,6016,Perth
15417,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15752,Coogee,975000,4,2,6166,Perth
15418,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15782,Orelia,350000,4,2,6167,Perth
15419,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15822,Beldon,468000,3,1,6027,Perth
15420,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",15981,Mount Hawthorn,779000,3,1,6016,Perth
15421,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16047,Cooloongup,235000,3,1,6168,Perth
15422,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16069,Stoneville,435000,4,1,6081,Perth
15423,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16081,Darlington,770000,4,2,6070,Perth
15424,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16127,Bicton,1400000,3,2,6157,Perth
15425,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16164,Attadale,1205000,4,2,6156,Perth
15426,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16265,Mundaring,738000,4,2,6073,Perth
15427,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16305,Parmelia,235000,3,1,6167,Perth
15428,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16442,Carramar,480000,4,2,6031,Perth
15429,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16551,Henley Brook,430000,5,2,6055,Perth
15430,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16592,North Beach,854000,4,2,6020,Perth
15431,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16690,Carramar,530500,4,2,6031,Perth
15432,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",16796,Currambine,435000,3,2,6028,Perth
15433,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17676,Manning,940000,3,2,6152,Perth
15434,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17843,East Fremantle,1225000,4,2,6158,Perth
15435,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17895,Kalamunda,1076000,5,3,6076,Perth
15436,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17941,Madeley,630000,4,2,6065,Perth
15437,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17975,Gidgegannup,639000,3,2,6083,Perth
15438,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",17997,Madeley,680000,4,2,6065,Perth
15439,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18086,Maddington,319000,3,1,6109,Perth
15440,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18096,Ardross,1255000,4,2,6153,Perth
15441,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18146,Roleystone,510000,3,2,6111,Perth
15442,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18170,Gwelup,620000,4,3,6018,Perth
15443,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18227,Beechboro,359000,3,1,6063,Perth
15444,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18601,Hilton,535000,3,1,6163,Perth
15445,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18753,Craigie,347000,3,1,6025,Perth
15446,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18823,Two Rocks,428000,4,2,6037,Perth
15447,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",18940,Parkwood,439000,3,1,6147,Perth
15448,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19046,Cloverdale,322000,3,2,6105,Perth
15449,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19075,Applecross,1488000,4,3,6153,Perth
15450,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19140,Beeliar,480000,3,2,6164,Perth
15451,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19151,North Fremantle,1225000,3,2,6159,Perth
15452,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19208,Golden Bay,367500,3,2,6174,Perth
15453,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19313,The Vines,680000,2,2,6069,Perth
15454,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19316,Hammond Park,481000,3,2,6164,Perth
15455,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19388,Carlisle,420000,3,2,6101,Perth
15456,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19445,Tapping,510000,5,2,6065,Perth
15457,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19476,Hamersley,642500,5,2,6022,Perth
15458,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19668,Coogee,652000,3,2,6166,Perth
15459,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19726,Mundaring,620000,4,2,6073,Perth
15460,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",19952,Pearsall,415000,3,2,6065,Perth
15461,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20165,Cloverdale,450000,3,1,6105,Perth
15462,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20181,Kewdale,590000,4,2,6105,Perth
15463,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20334,Melville,730000,3,1,6156,Perth
15464,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20413,Riverton,407000,3,1,6148,Perth
15465,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20438,Greenwood,455000,3,2,6024,Perth
15466,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20512,Maddington,230000,3,1,6109,Perth
15467,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20590,Cottesloe,2100000,4,2,6011,Perth
15468,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20658,Alexander Heights,395000,4,2,6064,Perth
15469,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",20772,Applecross,2115000,3,1,6153,Perth
15470,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21031,Nedlands,1295000,4,1,6009,Perth
15471,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21041,Darch,575000,4,2,6065,Perth
15472,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21069,Cloverdale,366000,4,2,6105,Perth
15473,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21230,St James,565000,3,3,6102,Perth
15474,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21334,Currambine,595000,4,2,6028,Perth
15475,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21637,Orelia,390000,3,1,6167,Perth
15476,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21795,Gnangara,1300000,6,2,6077,Perth
15477,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21874,Burns Beach,820000,4,2,6028,Perth
15478,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21903,Iluka,820000,4,2,6028,Perth
15479,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",21960,Golden Bay,403000,4,2,6174,Perth
15480,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22177,Manning,890000,4,2,6152,Perth
15481,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22232,Coogee,960000,4,3,6166,Perth
15482,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22263,Nedlands,1725000,5,3,6009,Perth
15483,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22286,Chidlow,370000,4,1,6556,Perth
15484,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22399,Manning,850000,3,2,6152,Perth
15485,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22430,Cottesloe,2270000,4,3,6011,Perth
15486,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22483,Carramar,387000,3,2,6031,Perth
15487,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22484,Seville Grove,310000,4,1,6112,Perth
15488,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22500,Coolbellup,477000,3,1,6163,Perth
15489,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22514,Belhus,1000000,5,2,6069,Perth
15490,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22644,Mirrabooka,560000,6,3,6061,Perth
15491,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22667,Manning,930250,5,2,6152,Perth
15492,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22721,Southern River,680000,4,2,6110,Perth
15493,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22737,Kewdale,470000,4,2,6105,Perth
15494,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22820,Gooseberry Hill,867000,4,3,6076,Perth
15495,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22847,Wilson,755000,3,1,6107,Perth
15496,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22854,Atwell,700000,4,2,6164,Perth
15497,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22859,Atwell,525000,4,2,6164,Perth
15498,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22895,Redcliffe,450000,4,2,6104,Perth
15499,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22936,Kensington,1200000,4,2,6151,Perth
15500,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22938,White Gum Valley,690000,3,2,6162,Perth
15501,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",22949,Medina,160000,3,1,6167,Perth
15502,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23102,Camillo,267000,3,2,6111,Perth
15503,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23149,Mosman Park,1090000,4,2,6012,Perth
15504,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23274,Heathridge,460000,3,1,6027,Perth
15505,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23410,Cloverdale,420000,3,2,6105,Perth
15506,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23451,Champion Lakes,570000,3,2,6111,Perth
15507,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23493,The Vines,340000,3,2,6069,Perth
15508,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23532,Greenwood,565000,3,2,6024,Perth
15509,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23557,Tapping,488500,4,2,6065,Perth
15510,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23609,Caversham,318000,4,2,6055,Perth
15511,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23646,Caversham,450000,4,2,6055,Perth
15512,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23755,Wembley Downs,800000,4,2,6019,Perth
15513,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",23822,Yangebup,455000,3,1,6164,Perth
15514,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24134,Serpentine,760000,4,2,6125,Perth
15515,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24183,Currambine,555000,4,2,6028,Perth
15516,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24196,Mount Claremont,1103888,4,2,6010,Perth
15517,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24216,Ferndale,147000,3,1,6148,Perth
15518,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24278,Madeley,585000,4,2,6065,Perth
15519,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24325,Camillo,235000,3,1,6111,Perth
15520,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24337,Orelia,245000,3,1,6167,Perth
15521,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24353,Wilson,511600,3,2,6107,Perth
15522,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24358,Tapping,512000,4,2,6065,Perth
15523,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24417,Cooloongup,275000,3,1,6168,Perth
15524,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24505,Orelia,270000,3,1,6167,Perth
15525,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24579,Midland,285000,3,1,6056,Perth
15526,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24638,Orelia,350000,4,2,6167,Perth
15527,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24701,Coolbinia,1900000,3,2,6050,Perth
15528,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24777,Girrawheen,370000,3,1,6064,Perth
15529,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24895,Woodlands,850000,5,3,6018,Perth
15530,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",24913,Aubin Grove,380000,3,2,6164,Perth
15531,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25033,Shenton Park,1850000,4,3,6008,Perth
15532,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25093,Guildford,925000,3,2,6055,Perth
15533,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25136,East Fremantle,1300000,5,2,6158,Perth
15534,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25172,Bicton,595142,3,2,6157,Perth
15535,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25198,Shelley,630000,3,1,6148,Perth
15536,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25209,Shelley,620000,3,1,6148,Perth
15537,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25269,Beaconsfield,555000,4,1,6162,Perth
15538,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25415,Carine,1300000,4,2,6020,Perth
15539,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25490,Ridgewood,355000,4,2,6030,Perth
15540,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25510,Alexander Heights,620000,4,2,6064,Perth
15541,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25680,Oakford,655000,4,2,6121,Perth
15542,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25733,Alexander Heights,455500,4,2,6064,Perth
15543,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25738,Ashby,445000,4,2,6065,Perth
15544,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25810,Helena Valley,515000,4,2,6056,Perth
15545,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25875,Carramar,444000,4,2,6031,Perth
15546,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25882,Yangebup,405000,3,1,6164,Perth
15547,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",25959,Stirling,830000,4,2,6021,Perth
15548,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26098,Heathridge,470000,4,1,6027,Perth
15549,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26173,Langford,415500,4,2,6147,Perth
15550,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26450,West Leederville,1085000,3,2,6007,Perth
15551,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26467,Hocking,385000,3,1,6065,Perth
15552,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26499,Banksia Grove,300000,3,2,6031,Perth
15553,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26634,Mount Nasura,590000,4,2,6112,Perth
15554,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26688,Greenwood,538000,4,2,6024,Perth
15555,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26709,Madeley,752000,4,2,6065,Perth
15556,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26741,Currambine,483000,3,2,6028,Perth
15557,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26916,North Beach,735000,4,2,6020,Perth
15558,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26957,Salter Point,1375000,4,3,6152,Perth
15559,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26968,Hillman,389000,3,2,6168,Perth
15560,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",26980,Southern River,339500,3,2,6110,Perth
15561,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27042,Noranda,643000,5,2,6062,Perth
15562,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27055,Currambine,520000,4,2,6028,Perth
15563,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27213,Mundaring,558000,4,2,6073,Perth
15564,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27311,Bicton,577000,3,2,6157,Perth
15565,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27386,Burns Beach,710000,5,3,6028,Perth
15566,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27894,Redcliffe,380000,3,2,6104,Perth
15567,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",27976,Caversham,490000,3,2,6055,Perth
15568,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28029,Tapping,515000,3,2,6065,Perth
15569,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28164,Pearsall,450000,3,2,6065,Perth
15570,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28170,Bicton,880000,4,2,6157,Perth
15571,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28180,Sorrento,1150000,5,3,6020,Perth
15572,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28258,Gwelup,575000,2,2,6018,Perth
15573,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28388,Wembley Downs,1120000,3,2,6019,Perth
15574,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28416,Lockridge,310000,3,1,6054,Perth
15575,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28465,Churchlands,1680000,4,3,6018,Perth
15576,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28486,Bibra Lake,630000,4,2,6163,Perth
15577,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28543,Hammond Park,542000,3,2,6164,Perth
15578,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28678,Alfred Cove,1190000,5,3,6154,Perth
15579,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28684,Applecross,940000,3,2,6153,Perth
15580,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28808,Huntingdale,443000,4,2,6110,Perth
15581,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",28933,Bertram,373000,4,2,6167,Perth
15582,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",29067,Inglewood,830000,3,1,6052,Perth
15583,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",29068,Merriwa,361000,4,2,6030,Perth
15584,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",29069,Atwell,582500,4,2,6164,Perth
15585,08/2017,77.2,17.34,"1,311.75",17.34,"2,251.67",29090,West Leederville,1100000,4,2,6007,Perth
