,Date,Iron_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
15630,2017-10,58.7,Craigie,490000,4.0,2,6025,Perth
15632,2017-10,58.7,Kewdale,545000,4.0,2,6105,Perth
15634,2017-10,58.7,Kinross,490000,4.0,2,6028,Perth
15638,2017-10,58.7,Mullaloo,790000,4.0,2,6027,Perth
15639,2017-10,58.7,Wattle Grove,610000,4.0,2,6107,Perth
15640,2017-10,58.7,Iluka,825000,4.0,2,6028,Perth
15641,2017-10,58.7,Heathridge,425000,4.0,2,6027,Perth
15643,2017-10,58.7,Watermans Bay,1340000,4.0,2,6020,Perth
15645,2017-10,58.7,Nedlands,1040000,4.0,2,6009,Perth
15651,2017-10,58.7,Caversham,750000,4.0,2,6055,Perth
15653,2017-10,58.7,Southern River,710000,4.0,2,6110,Perth
15655,2017-10,58.7,South Guildford,430000,4.0,2,6055,Perth
15657,2017-10,58.7,Wembley Downs,1310000,4.0,2,6019,Perth
15658,2017-10,58.7,Currambine,525000,4.0,2,6028,Perth
15659,2017-10,58.7,Caversham,330000,4.0,2,6055,Perth
15660,2017-10,58.7,Eglinton,351000,4.0,2,6034,Perth
15661,2017-10,58.7,City Beach,1680000,4.0,2,6015,Perth
15662,2017-10,58.7,Safety Bay,382000,4.0,2,6169,Perth
15663,2017-10,58.7,Woodvale,682000,4.0,2,6026,Perth
15664,2017-10,58.7,Gwelup,1075000,4.0,2,6018,Perth
15666,2017-10,58.7,Bertram,400000,4.0,2,6167,Perth
15669,2017-10,58.7,Trigg,1450000,4.0,2,6029,Perth
15670,2017-10,58.7,Carramar,650000,4.0,2,6031,Perth
15671,2017-10,58.7,Melville,880000,4.0,2,6156,Perth
15672,2017-10,58.7,Bertram,380000,4.0,2,6167,Perth
15678,2017-10,58.7,Kinross,600000,4.0,2,6028,Perth
15681,2017-10,58.7,Joondalup,525000,4.0,2,6027,Perth
15685,2017-10,58.7,Southern River,575000,4.0,2,6110,Perth
15688,2017-10,58.7,Currambine,250000,4.0,2,6028,Perth
15689,2017-10,58.7,Helena Valley,497000,4.0,2,6056,Perth
15692,2017-10,58.7,Ridgewood,402000,4.0,2,6030,Perth
15693,2017-10,58.7,Jandakot,740000,4.0,2,6164,Perth
15695,2017-10,58.7,Menora,1259000,4.0,2,6050,Perth
15698,2017-10,58.7,Stirling,920000,4.0,2,6021,Perth
15700,2017-10,58.7,Lesmurdie,560000,4.0,2,6076,Perth
15701,2017-10,58.7,Wattle Grove,560000,4.0,2,6107,Perth
15703,2017-10,58.7,Bennett Springs,500000,4.0,2,6063,Perth
15708,2017-10,58.7,Stoneville,785000,4.0,2,6081,Perth
15710,2017-10,58.7,Gwelup,801000,4.0,2,6018,Perth
15711,2017-10,58.7,Mount Nasura,417000,4.0,2,6112,Perth
15714,2017-10,58.7,Hocking,540000,4.0,2,6065,Perth
15716,2017-10,58.7,Victoria Park,837500,4.0,2,6100,Perth
15719,2017-10,58.7,Safety Bay,385000,4.0,2,6169,Perth
15723,2017-10,58.7,Gidgegannup,675000,4.0,2,6083,Perth
15725,2017-10,58.7,Kinross,470000,4.0,2,6028,Perth
15726,2017-10,58.7,Noranda,520000,4.0,2,6062,Perth
15727,2017-10,58.7,Carramar,621500,4.0,2,6031,Perth
15736,2017-10,58.7,Shenton Park,1330000,4.0,2,6008,Perth
15740,2017-10,58.7,Kinross,465000,4.0,2,6028,Perth
15741,2017-10,58.7,Marmion,865000,4.0,2,6020,Perth
15744,2017-10,58.7,Hammond Park,550000,4.0,2,6164,Perth
15745,2017-10,58.7,Edgewater,630000,4.0,2,6027,Perth
15746,2017-10,58.7,Beechboro,397000,4.0,2,6063,Perth
15747,2017-10,58.7,Ashby,410000,4.0,2,6065,Perth
15749,2017-10,58.7,Ferndale,467000,4.0,2,6148,Perth
15753,2017-10,58.7,Henley Brook,743000,4.0,2,6055,Perth
15754,2017-10,58.7,Huntingdale,385000,4.0,2,6110,Perth
15755,2017-10,58.7,Wattle Grove,470000,4.0,2,6107,Perth
15756,2017-10,58.7,Maddington,200000,4.0,2,6109,Perth
15757,2017-10,58.7,Parkwood,525000,4.0,2,6147,Perth
15763,2017-10,58.7,Mirrabooka,515500,4.0,2,6061,Perth
15766,2017-10,58.7,Hamersley,725000,4.0,2,6022,Perth
15767,2017-10,58.7,Redcliffe,390000,4.0,2,6104,Perth
15768,2017-10,58.7,Kardinya,620000,4.0,2,6163,Perth
15772,2017-10,58.7,Yangebup,575000,4.0,2,6164,Perth
15773,2017-10,58.7,Churchlands,1205000,4.0,2,6018,Perth
15774,2017-10,58.7,Stratton,365000,4.0,2,6056,Perth
15777,2017-10,58.7,Carramar,535000,4.0,2,6031,Perth
15780,2017-10,58.7,Aubin Grove,520000,4.0,2,6164,Perth
15782,2017-10,58.7,Ocean Reef,1250000,4.0,2,6027,Perth
15788,2017-10,58.7,Greenmount,685000,4.0,2,6056,Perth
15792,2017-10,58.7,Aubin Grove,565000,4.0,2,6164,Perth
15794,2017-10,58.7,Alexander Heights,440000,4.0,2,6064,Perth
15795,2017-10,58.7,Manning,650000,4.0,2,6152,Perth
15796,2017-10,58.7,Hocking,525000,4.0,2,6065,Perth
15799,2017-10,58.7,Jane Brook,548000,4.0,2,6056,Perth
15801,2017-10,58.7,Alfred Cove,850000,4.0,2,6154,Perth
15802,2017-10,58.7,Atwell,455000,4.0,2,6164,Perth
15803,2017-10,58.7,Floreat,1408000,4.0,2,6014,Perth
15804,2017-10,58.7,Wattle Grove,700000,4.0,2,6107,Perth
15809,2017-10,58.7,Kardinya,792500,4.0,2,6163,Perth
15810,2017-10,58.7,Lesmurdie,738000,4.0,2,6076,Perth
15814,2017-10,58.7,Eglinton,425000,4.0,2,6034,Perth
15818,2017-10,58.7,Bennett Springs,350000,4.0,2,6063,Perth
15821,2017-10,58.7,Carabooda,949000,4.0,2,6033,Perth
15825,2017-10,58.7,Carramar,480000,4.0,2,6031,Perth
15826,2017-10,58.7,Warwick,582000,4.0,2,6024,Perth
15828,2017-10,58.7,Carramar,107500,4.0,2,6031,Perth
15831,2017-10,58.7,Seville Grove,375000,4.0,2,6112,Perth
15832,2017-10,58.7,Lesmurdie,705000,4.0,2,6076,Perth
15833,2017-10,58.7,Gooseberry Hill,735000,4.0,2,6076,Perth
15834,2017-10,58.7,Carine,850000,4.0,2,6020,Perth
15836,2017-10,58.7,Greenwood,545000,4.0,2,6024,Perth
15837,2017-10,58.7,Tapping,465000,4.0,2,6065,Perth
15838,2017-10,58.7,Kardinya,685000,4.0,2,6163,Perth
15839,2017-10,58.7,Redcliffe,485000,4.0,2,6104,Perth
15842,2017-10,58.7,Kinross,480000,4.0,2,6028,Perth
15844,2017-10,58.7,Bedford,650000,4.0,2,6052,Perth
15846,2017-10,58.7,Joondanna,352500,4.0,2,6060,Perth
15850,2017-10,58.7,Merriwa,452500,4.0,2,6030,Perth
15851,2017-10,58.7,White Gum Valley,780000,4.0,2,6162,Perth
15852,2017-10,58.7,Woodvale,615000,4.0,2,6026,Perth
15854,2017-10,58.7,Woodvale,720000,4.0,2,6026,Perth
15855,2017-10,58.7,Tapping,480000,4.0,2,6065,Perth
15857,2017-10,58.7,Kenwick,402000,4.0,2,6107,Perth
15858,2017-10,58.7,The Vines,485000,4.0,2,6069,Perth
15863,2017-10,58.7,Darch,690000,4.0,2,6065,Perth
15867,2017-10,58.7,Tuart Hill,688000,4.0,2,6060,Perth
15868,2017-10,58.7,Mosman Park,980000,4.0,2,6012,Perth
15872,2017-10,58.7,Alfred Cove,780000,4.0,2,6154,Perth
15874,2017-11,68.16,Bullsbrook,350000,4.0,2,6084,Perth
15875,2017-11,68.16,Wattle Grove,492000,4.0,2,6107,Perth
15878,2017-11,68.16,Cannington,543800,4.0,2,6107,Perth
15882,2017-11,68.16,St James,530000,4.0,2,6102,Perth
15885,2017-11,68.16,Greenmount,490000,4.0,2,6056,Perth
15886,2017-11,68.16,Noranda,635000,4.0,2,6062,Perth
15887,2017-11,68.16,Wattle Grove,560000,4.0,2,6107,Perth
15888,2017-11,68.16,Alfred Cove,855000,4.0,2,6154,Perth
15894,2017-11,68.16,Booragoon,930000,4.0,2,6154,Perth
15895,2017-11,68.16,Madeley,630000,4.0,2,6065,Perth
15897,2017-11,68.16,Sorrento,760000,4.0,2,6020,Perth
15898,2017-11,68.16,Wattle Grove,502000,4.0,2,6107,Perth
15900,2017-11,68.16,Heathridge,637000,4.0,2,6027,Perth
15905,2017-11,68.16,Carramar,470000,4.0,2,6031,Perth
15906,2017-11,68.16,Maddington,410000,4.0,2,6109,Perth
15907,2017-11,68.16,Gidgegannup,640000,4.0,2,6083,Perth
15910,2017-11,68.16,Roleystone,610000,4.0,2,6111,Perth
15916,2017-11,68.16,Greenwood,480000,4.0,2,6024,Perth
15917,2017-11,68.16,Harrisdale,525000,4.0,2,6112,Perth
15919,2017-11,68.16,Bull Creek,1000000,4.0,2,6149,Perth
15921,2017-11,68.16,Wembley Downs,1130000,4.0,2,6019,Perth
15922,2017-11,68.16,Salter Point,1070000,4.0,2,6152,Perth
15923,2017-11,68.16,Hocking,560000,4.0,2,6065,Perth
15925,2017-11,68.16,Tapping,573000,4.0,2,6065,Perth
15927,2017-11,68.16,Safety Bay,472000,4.0,2,6169,Perth
15931,2017-11,68.16,White Gum Valley,1070000,4.0,2,6162,Perth
15932,2017-11,68.16,Alexander Heights,430000,4.0,2,6064,Perth
15935,2017-11,68.16,Kelmscott,270000,4.0,2,6111,Perth
15936,2017-11,68.16,Golden Bay,392000,4.0,2,6174,Perth
15938,2017-11,68.16,Harrisdale,775000,4.0,2,6112,Perth
15949,2017-11,68.16,Woodvale,500000,4.0,2,6026,Perth
15950,2017-11,68.16,Ridgewood,452000,4.0,2,6030,Perth
15951,2017-11,68.16,Burns Beach,802000,4.0,2,6028,Perth
15953,2017-11,68.16,Tapping,412000,4.0,2,6065,Perth
15954,2017-11,68.16,Karrinyup,860000,4.0,2,6018,Perth
15960,2017-11,68.16,Beeliar,610000,4.0,2,6164,Perth
15963,2017-11,68.16,Mirrabooka,580000,4.0,2,6061,Perth
15966,2017-11,68.16,Yangebup,615000,4.0,2,6164,Perth
15968,2017-11,68.16,Iluka,685000,4.0,2,6028,Perth
15969,2017-11,68.16,Helena Valley,930000,4.0,2,6056,Perth
15976,2017-11,68.16,Bateman,770000,4.0,2,6150,Perth
15977,2017-11,68.16,Jane Brook,205000,4.0,2,6056,Perth
15978,2017-11,68.16,Bertram,452000,4.0,2,6167,Perth
15980,2017-11,68.16,Beeliar,537000,4.0,2,6164,Perth
15986,2017-11,68.16,Carine,752500,4.0,2,6020,Perth
15987,2017-11,68.16,Booragoon,900000,4.0,2,6154,Perth
15989,2017-11,68.16,Madeley,635000,4.0,2,6065,Perth
15992,2017-11,68.16,Roleystone,620000,4.0,2,6111,Perth
15993,2017-11,68.16,Hilton,639000,4.0,2,6163,Perth
15994,2017-11,68.16,South Guildford,515000,4.0,2,6055,Perth
15997,2017-11,68.16,Pearsall,520000,4.0,2,6065,Perth
15998,2017-11,68.16,Mosman Park,2000000,4.0,2,6012,Perth
15999,2017-11,68.16,Warnbro,292500,4.0,2,6169,Perth
16000,2017-11,68.16,Mullaloo,860000,4.0,2,6027,Perth
16008,2017-11,68.16,Salter Point,1050000,4.0,2,6152,Perth
16010,2017-11,68.16,Kallaroo,1300000,4.0,2,6025,Perth
16011,2017-11,68.16,Currambine,725000,4.0,2,6028,Perth
16013,2017-11,68.16,Bickley,1250000,4.0,2,6076,Perth
16014,2017-11,68.16,Wandi,385000,4.0,2,6167,Perth
16018,2017-11,68.16,Winthrop,460000,4.0,2,6150,Perth
16020,2017-11,68.16,Kallaroo,850000,4.0,2,6025,Perth
16021,2017-11,68.16,Parkerville,830000,4.0,2,6081,Perth
16023,2017-11,68.16,Jindalee,665000,4.0,2,6036,Perth
16028,2017-11,68.16,Camillo,312000,4.0,2,6111,Perth
16030,2017-11,68.16,Melville,585000,4.0,2,6156,Perth
16031,2017-11,68.16,Padbury,575000,4.0,2,6025,Perth
16032,2017-11,68.16,Banksia Grove,487000,4.0,2,6031,Perth
16035,2017-11,68.16,Greenmount,650000,4.0,2,6056,Perth
16038,2017-11,68.16,Salter Point,963250,4.0,2,6152,Perth
16039,2017-11,68.16,Joondalup,500000,4.0,2,6027,Perth
16040,2017-11,68.16,Menora,930000,4.0,2,6050,Perth
16041,2017-11,68.16,Beckenham,460000,4.0,2,6107,Perth
16042,2017-11,68.16,Caversham,530000,4.0,2,6055,Perth
16043,2017-11,68.16,Bertram,370000,4.0,2,6167,Perth
16047,2017-11,68.16,Jane Brook,550000,4.0,2,6056,Perth
16049,2017-11,68.16,Bennett Springs,415000,4.0,2,6063,Perth
16051,2017-11,68.16,Mosman Park,1750000,4.0,2,6012,Perth
16055,2017-11,68.16,Mullaloo,640000,4.0,2,6027,Perth
16056,2017-11,68.16,Merriwa,330000,4.0,2,6030,Perth
16058,2017-11,68.16,Iluka,940000,4.0,2,6028,Perth
16061,2017-11,68.16,Kardinya,681000,4.0,2,6163,Perth
16064,2017-11,68.16,Mount Helena,500000,4.0,2,6082,Perth
16066,2017-11,68.16,Tuart Hill,857000,4.0,2,6060,Perth
16068,2017-11,68.16,Ardross,970000,4.0,2,6153,Perth
16070,2017-11,68.16,Inglewood,1115000,4.0,2,6052,Perth
16074,2017-11,68.16,Henley Brook,490000,4.0,2,6055,Perth
16077,2017-11,68.16,Southern River,499000,4.0,2,6110,Perth
16079,2017-11,68.16,Helena Valley,615000,4.0,2,6056,Perth
16080,2017-11,68.16,Singleton,485000,4.0,2,6175,Perth
16086,2017-11,68.16,Tapping,495000,4.0,2,6065,Perth
16087,2017-11,68.16,Ashfield,760000,4.0,2,6054,Perth
16093,2017-11,68.16,Mindarie,510000,4.0,2,6030,Perth
16094,2017-11,68.16,Madeley,695500,4.0,2,6065,Perth
16096,2017-11,68.16,Ferndale,480000,4.0,2,6148,Perth
16097,2017-11,68.16,Banksia Grove,417000,4.0,2,6031,Perth
16103,2017-11,68.16,Iluka,940000,4.0,2,6028,Perth
16106,2017-11,68.16,Gwelup,823000,4.0,2,6018,Perth
16107,2017-11,68.16,Brentwood,730000,4.0,2,6153,Perth
16108,2017-11,68.16,Atwell,670000,4.0,2,6164,Perth
16110,2017-11,68.16,Merriwa,375000,4.0,2,6030,Perth
16115,2017-11,68.16,Hamersley,580000,4.0,2,6022,Perth
16116,2017-11,68.16,Lynwood,407000,4.0,2,6147,Perth
16121,2017-11,68.16,Hocking,530000,4.0,2,6065,Perth
16123,2017-11,68.16,Beeliar,600000,4.0,2,6164,Perth
16125,2017-11,68.16,Banksia Grove,460000,4.0,2,6031,Perth
16127,2017-11,68.16,Banksia Grove,430000,4.0,2,6031,Perth
16128,2017-11,68.16,Bennett Springs,395000,4.0,2,6063,Perth
16130,2017-11,68.16,Churchlands,2400000,4.0,2,6018,Perth
16131,2017-11,68.16,Bennett Springs,505000,4.0,2,6063,Perth
16133,2017-11,68.16,Safety Bay,318000,4.0,2,6169,Perth
16134,2017-11,68.16,Marangaroo,540000,4.0,2,6064,Perth
16135,2017-11,68.16,Redcliffe,512500,4.0,2,6104,Perth
16137,2017-11,68.16,Mount Hawthorn,950000,4.0,2,6016,Perth
16139,2017-11,68.16,Carine,840050,4.0,2,6020,Perth
16145,2017-11,68.16,Marangaroo,440000,4.0,2,6064,Perth
16147,2017-11,68.16,Bertram,387000,4.0,2,6167,Perth
16149,2017-11,68.16,Bennett Springs,525000,4.0,2,6063,Perth
16155,2017-11,68.16,Maida Vale,925000,4.0,2,6057,Perth
16162,2017-11,68.16,Kensington,1180000,4.0,2,6151,Perth
16164,2017-11,68.16,Woodvale,751000,4.0,2,6026,Perth
16165,2017-11,68.16,Hocking,535000,4.0,2,6065,Perth
16168,2017-11,68.16,Jandakot,775000,4.0,2,6164,Perth
16171,2017-11,68.16,Bicton,1250000,4.0,2,6157,Perth
16173,2017-11,68.16,Caversham,540000,4.0,2,6055,Perth
16176,2017-11,68.16,Orange Grove,865000,4.0,2,6109,Perth
16179,2017-11,68.16,Southern River,600000,4.0,2,6110,Perth
16180,2017-11,68.16,Beldon,470000,4.0,2,6027,Perth
16185,2017-11,68.16,Hocking,565000,4.0,2,6065,Perth
16187,2017-11,68.16,Heathridge,500000,4.0,2,6027,Perth
16188,2017-11,68.16,Kinross,545000,4.0,2,6028,Perth
16189,2017-11,68.16,Marangaroo,405000,4.0,2,6064,Perth
16190,2017-11,68.16,Shoalwater,370000,4.0,2,6169,Perth
16191,2017-11,68.16,Bicton,895000,4.0,2,6157,Perth
16193,2017-11,68.16,South Lake,436000,4.0,2,6164,Perth
16194,2017-11,68.16,Bateman,685000,4.0,2,6150,Perth
16198,2017-11,68.16,Ardross,810000,4.0,2,6153,Perth
16200,2017-11,68.16,Alexander Heights,415000,4.0,2,6064,Perth
16201,2017-11,68.16,Roleystone,540000,4.0,2,6111,Perth
16205,2017-11,68.16,Kelmscott,539500,4.0,2,6111,Perth
16206,2017-11,68.16,Guildford,560000,4.0,2,6055,Perth
16208,2017-11,68.16,Bertram,430000,4.0,2,6167,Perth
16209,2017-11,68.16,Woodvale,655000,4.0,2,6026,Perth
16210,2017-11,68.16,Sorrento,1035000,4.0,2,6020,Perth
16218,2017-11,68.16,Sorrento,728000,4.0,2,6020,Perth
16221,2017-11,68.16,Melville,655000,4.0,2,6156,Perth
16222,2017-11,68.16,Ashby,510000,4.0,2,6065,Perth
16224,2017-11,68.16,Mount Hawthorn,1240000,4.0,2,6016,Perth
16225,2017-11,68.16,Kardinya,700000,4.0,2,6163,Perth
16226,2017-11,68.16,Roleystone,610000,4.0,2,6111,Perth
16227,2017-11,68.16,Woodlands,1095000,4.0,2,6018,Perth
16228,2017-11,68.16,Koondoola,409000,4.0,2,6064,Perth
16229,2017-11,68.16,Waterford,830000,4.0,2,6152,Perth
16230,2017-11,68.16,Warnbro,295000,4.0,2,6169,Perth
16232,2017-11,68.16,Balcatta,710000,4.0,2,6021,Perth
16233,2017-11,68.16,Floreat,1490000,4.0,2,6014,Perth
16234,2017-11,68.16,Madeley,645000,4.0,2,6065,Perth
16237,2017-11,68.16,Warnbro,295000,4.0,2,6169,Perth
16238,2017-11,68.16,Connolly,720000,4.0,2,6027,Perth
16240,2017-11,68.16,Coogee,893000,4.0,2,6166,Perth
16242,2017-11,68.16,Menora,915000,4.0,2,6050,Perth
16243,2017-11,68.16,West Leederville,1910000,4.0,2,6007,Perth
16245,2017-11,68.16,Oakford,850000,4.0,2,6121,Perth
16247,2017-11,68.16,Shoalwater,394000,4.0,2,6169,Perth
16250,2017-11,68.16,Sawyers Valley,680000,4.0,2,6074,Perth
16253,2017-11,68.16,Lesmurdie,635000,4.0,2,6076,Perth
16254,2017-11,68.16,Ascot,700000,4.0,2,6104,Perth
16256,2017-11,68.16,Aubin Grove,580000,4.0,2,6164,Perth
16257,2017-11,68.16,Booragoon,1340000,4.0,2,6154,Perth
16259,2017-11,68.16,Noranda,570000,4.0,2,6062,Perth
16261,2017-11,68.16,Parkerville,710000,4.0,2,6081,Perth
16264,2017-11,68.16,Lockridge,355000,4.0,2,6054,Perth
16265,2017-11,68.16,Bertram,385000,4.0,2,6167,Perth
16272,2017-11,68.16,Bullsbrook,755000,4.0,2,6084,Perth
16275,2017-11,68.16,Bentley,445000,4.0,2,6102,Perth
16276,2017-11,68.16,Melville,730000,4.0,2,6156,Perth
16278,2017-11,68.16,South Lake,473000,4.0,2,6164,Perth
16279,2017-11,68.16,Cooloongup,350000,4.0,2,6168,Perth
16280,2017-11,68.16,Banksia Grove,405000,4.0,2,6031,Perth
16282,2017-11,68.16,Jarrahdale,485000,4.0,2,6124,Perth
16286,2017-11,68.16,Greenwood,785000,4.0,2,6024,Perth
16287,2017-11,68.16,Mirrabooka,522000,4.0,2,6061,Perth
